id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
netcoin,NetCoin,NET,735,0.00168438,0.00000016,6526.67,1325820.0,787126712.0,787126712.0,,-6.16,-9.78,-15.11,1520414041,
kubera-coin,Kubera Coin,KBR,736,0.0115488,0.00000110,147826.0,1321452.0,114423294.0,1162102077.0,,0.55,-7.88,3.87,1520414057,
fucktoken,FuckToken,FUCK,737,0.0253077,0.00000240,4109.18,1300636.0,51392877.0,70856019.0,,-0.44,-6.83,-44.3,1520414051,
commodity-ad-network,Commodity Ad Network,CDX,738,0.0397674,0.00000378,1657.96,1294429.0,32550000.0,120000000.0,,-0.44,-17.17,-28.52,1520414058,
platinumbar,PlatinumBAR,XPTX,739,2.0516,0.00019488,1343.71,1294321.0,630884.0,630884.0,,-0.3,-4.61,-4.58,1520414046,
manna,Manna,MANNA,740,0.0294899,0.00000280,14267.2,1287915.0,43673073.0,10043673073.0,,-0.95,82.11,74.03,1520414045,
skeincoin,Skeincoin,SKC,741,0.0966414,0.00000918,905.335,1276620.0,13209864.0,16297973.0,,-0.3,-5.66,-21.06,1520414041,
leviarcoin,LeviarCoin,XLC,742,0.116538,0.00001107,7780.11,1274204.0,10933805.0,10933805.0,54000000.0,-0.53,-15.13,-26.65,1520414050,
blakestar,ERA,ERA,743,0.004115,0.00000039,2332.11,1248966.0,303515484.0,349178936.0,2400000000.0,-4.45,-9.63,-17.81,1520414052,
tigereum,Tigereum,TIG,744,0.229468,0.00002180,17988.8,1238391.0,5396793.0,12563794.0,,1.81,-31.73,82.13,1520414059,
deuscoin,DeusCoin,DEUS,745,0.151594,0.00001440,2255.81,1224855.0,8079837.0,100005000.0,,-0.37,7.73,-1.15,1520414049,
maxcoin,MaxCoin,MAX,746,0.0197893,0.00000188,911.437,1215969.0,61445805.0,61445805.0,,-0.3,5.8,-38.69,1520414041,
bitcoin-scrypt,Bitcoin Scrypt,BTCS,747,0.0708493,0.00000673,3522.3,1190455.0,16802638.0,16802638.0,,-2.02,-20.22,-31.35,1520414042,
guncoin,Guncoin,GUN,748,0.00579006,0.00000055,1562.53,1181116.0,203990278.0,203990278.0,500000000.0,-0.3,-8.56,-21.68,1520414043,
wandx,WandX,WAND,749,0.0959044,0.00000911,4584.02,1174266.0,12244135.0,16013284.0,,38.54,-8.67,-26.27,1520414056,
copico,Copico,XCPO,750,0.0741543,0.00000704,8372.94,1167683.0,15746668.0,22940540.0,,-0.36,-1.67,-18.14,1520414056,
arbitragect,ArbitrageCT,ARCT,751,0.0135384,0.00000129,49252.3,1163695.0,85955112.0,152029112.0,,1.84,-24.68,-14.56,1520414058,
roulettetoken,RouletteToken,RLT,752,0.112748,0.00001071,131575.0,1151974.0,10217248.0,10217971.0,,-0.26,-9.21,-12.81,1520414049,
ethereumcash,Ethereum Cash,ECASH,753,0.0810731,0.00000770,7205.6,1143131.0,14100000.0,15000000.0,,-4.6,-11.21,-27.6,1520414054,
deutsche-emark,Deutsche eMark,DEM,754,0.0314427,0.00000299,721.308,1115253.0,35469376.0,42451352.0,,0.05,-3.94,11.5,1520414041,
soma,Soma,SCT,755,0.264237,0.00002510,3737.48,1100733.0,4165705.0,14418075.0,,-0.34,-18.82,3.25,1520414057,
bitbar,BitBar,BTB,756,30.1106,0.00286021,1125.12,1099027.0,36500.0,36500.0,,-0.31,-12.56,-5.66,1520414040,
cryptocarbon,CryptoCarbon,CCRB,757,0.307716,0.00002923,4851.53,1096119.0,3562111.0,70000000.0,70000000.0,-0.13,5.6,2.29,1520414048,
popularcoin,PopularCoin,POP,758,0.000317521,0.00000003,3453.28,1087119.0,3423769455.0,3423769455.0,4999999999.0,-0.28,-5.94,-25.78,1520414042,
bittokens,BitTokens,BXT,759,1.87434,0.00017804,1278.31,1086696.0,579775.0,579775.0,,-0.5,-11.61,36.68,1520414047,
capricoin,Capricoin,CPC,760,0.544565,0.00005173,128467.0,1083709.0,1990045.0,200995023.0,205000000.0,-0.08,-4.92,5.57,1520414045,
suretly,Suretly,SUR,761,4.7573,0.0004519,12742.8,1053594.0,221469.0,237614.0,,2.15,-14.2,-20.64,1520414053,
digitalcoin,Digitalcoin,DGC,762,0.0369289,0.00000351,616.727,1046154.0,28328858.0,28328858.0,48166000.0,-0.21,3.26,-19.33,1520414040,
britcoin,BritCoin,BRIT,763,0.0491155,0.00000467,1426.62,1044593.0,21268092.0,21268092.0,,-6.04,-7.1,-7.12,1520414043,
elcoin-el,Elcoin,EL,764,0.0920575,0.00000874,4082.25,1031869.0,11208967.0,20935289.0,,1.38,-1.3,-5.28,1520414046,
trollcoin,Trollcoin,TROLL,765,0.00178591,0.00000017,746.645,1018588.0,570346855.0,570346855.0,,0.12,-5.96,0.03,1520414043,
kobocoin,Kobocoin,KOBO,766,0.0410316,0.00000390,848.742,1013491.0,24700248.0,24700248.0,,-0.2,10.18,12.91,1520414044,
rupaya,Rupaya,RUPX,767,0.143555,0.00001364,14219.5,1006906.0,7014080.0,7014080.0,8400000.0,4.62,-2.09,-28.41,1520414052,
hobonickels,HoboNickels,HBN,768,0.0156858,0.00000149,704.342,1006266.0,64151405.0,64151405.0,120000000.0,-0.26,-12.85,2.18,1520414041,
sugar-exchange,Sugar Exchange,SGR,769,0.28304,0.00002689,7409.72,990640.0,3500000.0,80000000.0,,-0.3,-6.88,17.27,1520414055,
aricoin,Aricoin,ARI,770,0.00421095,0.00000040,966.331,978762.0,232432480.0,232432480.0,,-0.3,-20.85,-21.87,1520414041,
abjcoin,Abjcoin,ABJ,771,0.116467,0.00001106,18452.7,962622.0,8265187.0,9265207.0,,-0.48,-29.54,-39.29,1520414056,
ace,Ace,ACE,772,0.24719,0.00002348,793740.0,951907.0,3850914.0,14476036.0,,-0.61,-7.11,-10.04,1520414057,
ethbet,EthBet,EBET,773,0.109951,0.00001044,802.483,934858.0,8502500.0,10000000.0,,-0.44,-7.24,-20.18,1520414053,
firstcoin,FirstCoin,FRST,774,0.496787,0.00004719,84423.2,928960.0,1869936.0,110000000.0,,0.12,-1.99,-32.09,1520414049,
sovereign-hero,Sovereign Hero,HERO,775,193.903,0.0184189,10599.0,925499.0,4773.0,4773.0,,0.72,8.74,6.86,1520414051,
tittiecoin,TittieCoin,TTC,776,0.000734205,0.00000007,753.966,924964.0,1259816434.0,1259816434.0,,-0.32,-7.24,-5.77,1520414044,
lanacoin,LanaCoin,LANA,777,0.00105274,0.00000010,1679.47,924738.0,878410181.0,878410181.0,,-0.3,3.91,-10.48,1520414046,
ultracoin,UltraCoin,UTC,778,0.0197915,0.00000188,1057.21,908560.0,45906596.0,45906596.0,,-0.3,11.63,12.56,1520414041,
bit20,Bit20,BTWTY,779,872695.0,82.8976,3821.58,886658.0,1.0,1.0,,0.83,-10.67,0.29,1520414051,
argentum,Argentum,ARG,780,0.0963256,0.00000915,2387.86,875719.0,9091237.0,9091237.0,,-7.34,13.79,9.5,1520414040,
cartaxi-token,CarTaxi Token,CTX,781,0.0213428,0.00000203,2016.59,852178.0,39928144.0,59928144.0,,5.32,-9.39,11.39,1520414055,
dfscoin,DFSCoin,DFS,782,0.0495981,0.00000471,4172.7,850549.0,17148822.0,45590615.0,210000000.0,-0.9,-9.69,-16.46,1520414053,
megacoin,Megacoin,MEC,783,0.0220903,0.00000210,1811.49,814738.0,36882169.0,36882169.0,42000000.0,-3.14,-9.59,-36.06,1520414040,
ebitcoin-cash,eBitcoinCash,EBCH,784,0.0861045,0.00000818,555.244,799523.0,9285500.0,21000000.0,21000000.0,-0.35,46.18,-2.14,1520414056,
cryptojacks,Cryptojacks,CJ,785,0.00195899,0.00000019,4673.0,796464.0,406568581.0,406568581.0,,-0.85,-14.68,-16.76,1520414047,
titcoin,Titcoin,TIT,786,0.0157345,0.00000149,7899.81,785123.0,49898202.0,49898202.0,,-0.26,48.93,-22.77,1520414042,
happycoin,Happycoin,HPC,787,0.0568975,0.00000540,19883.3,784404.0,13786267.0,13786267.0,100000000.0,-0.23,-9.17,-30.77,1520414050,
iticoin,iTicoin,ITI,788,24.1837,0.00229722,899.183,773878.0,32000.0,9999992.0,,-0.01,-31.68,-33.69,1520414049,
authorship,Authorship,ATS,789,0.0096582,0.00000092,5028.76,772656.0,80000000.0,100000000.0,,-4.87,-9.17,-35.46,1520414054,
digicube,DigiCube,CUBE,790,0.000315822,0.00000003,1427.91,767171.0,2429126009.0,2429126009.0,,-0.3,40.38,40.41,1520414045,
elementrem,Elementrem,ELE,791,0.0294767,0.00000280,673.963,767114.0,26024430.0,26024430.0,,-8.68,-18.11,-28.42,1520414047,
erc20,ERC20,ERC20,792,0.000478846,0.00000005,9811.95,754059.0,1574741156.0,1693691126.0,,-6.18,-3.27,-14.94,1520414055,
trumpcoin,TrumpCoin,TRUMP,793,0.113158,0.00001075,3001.6,746667.0,6598448.0,6598448.0,,-0.29,-5.14,-19.18,1520414046,
gaia,GAIA,GAIA,794,0.03074,0.00000292,621.712,740876.0,24101381.0,24101381.0,,-0.3,-15.66,-17.89,1520414043,
wavesgo,WavesGo,WGO,795,0.0775316,0.00000736,589.502,736357.0,9497509.0,9497509.0,,-0.01,-12.67,6.41,1520414049,
bitcoin-red,Bitcoin Red,BTCRED,796,0.0349441,0.00000332,4352.45,718101.0,20550001.0,21000000.0,,0.27,15.53,-18.13,1520414054,
supercoin,SuperCoin,SUPER,797,0.014854,0.00000141,1346.85,714912.0,48129252.0,48129252.0,,-4.35,11.83,46.43,1520414042,
aerium,Aerium,AERM,798,0.00741012,0.00000070,3993.24,712667.0,96174765.0,160694710.0,500000000.0,1.77,-2.17,2.96,1520414056,
minereum,Minereum,MNE,799,0.307374,0.00002920,6537.62,711566.0,2314984.0,2314984.0,,-0.45,-12.83,-14.4,1520414050,
eternity,Eternity,ENT,800,0.170499,0.00001620,509.225,707229.0,4147993.0,4147993.0,,-0.14,-5.8,-4.37,1520414047,
whalecoin,WhaleCoin,WHL,801,0.0945339,0.00000898,53627.7,695398.0,7356070.0,7356070.0,,-3.58,-18.06,23.75,1520414054,
rimbit,Rimbit,RBT,802,0.00348707,0.00000033,1054.58,688979.0,197581050.0,401578118.0,,-1.29,-11.01,-21.93,1520414043,
jetcoin,Jetcoin,JET,803,0.0999028,0.00000949,6087.79,681709.0,6823721.0,80000000.0,,-26.77,-49.73,-55.13,1520414051,
mojocoin,MojoCoin,MOJO,804,0.055854,0.00000531,4983.95,680031.0,12175154.0,12175154.0,,-1.02,-6.94,-8.02,1520414046,
netko,Netko,NETKO,805,0.137385,0.00001305,1907.54,677437.0,4930940.0,4930940.0,,-0.34,-6.51,-22.45,1520414049,
ethereum-gold,Ethereum Gold,ETG,806,0.0546164,0.00000519,1674.26,655397.0,12000000.0,24000000.0,,-0.01,-11.39,-12.09,1520414054,
octanox,Octanox,OTX,807,0.0760415,0.00000722,955.36,646353.0,8500001.0,8500001.0,,-0.3,-1.06,0.97,1520414050,
bigup,BigUp,BIGUP,808,0.000301547,0.00000003,877.998,644579.0,2137572489.0,2137572489.0,,-12.81,14.23,1.92,1520414046,
kurrent,Kurrent,KURT,809,0.0101892,0.00000097,1245.67,625258.0,61364813.0,72764813.0,228000000.0,-0.5,18.82,9.11,1520414047,
pakcoin,Pakcoin,PAK,810,0.0123999,0.00000118,2563.62,620771.0,50062600.0,50062600.0,182000000.0,-0.95,-0.45,-14.59,1520414045,
royal-kingdom-coin,Royal Kingdom Coin,RKC,811,0.228776,0.00002173,21135.4,617695.0,2700000.0,15000000.0,,13.4,-23.14,-24.67,1520414054,
purevidz,PureVidz,VIDZ,812,0.00489033,0.00000046,1583.07,612659.0,125279775.0,125279775.0,,-0.34,-5.12,-18.58,1520414049,
chronos,Chronos,CRX,813,0.00807172,0.00000077,532.333,595128.0,73729962.0,73729962.0,,-1.03,29.72,12.96,1520414047,
steneum-coin,Steneum Coin,STN,814,0.259794,0.00002468,12923.2,593151.0,2283157.0,5438001.0,20000000.0,-0.33,-1.27,-11.24,1520414058,
daxxcoin,DaxxCoin,DAXX,815,0.00115801,0.00000011,853.076,590928.0,510295750.0,535295750.0,,-0.3,11.88,16.44,1520414051,
galactrum,Galactrum,ORE,816,0.876826,0.00008329,6301.36,584018.0,666059.0,1549738.0,,-0.55,28.33,-19.49,1520414058,
iethereum,iEthereum,IETH,817,0.0319762,0.00000304,3017.36,574996.0,17982000.0,18000000.0,,-0.69,-10.66,-18.75,1520414055,
sterlingcoin,Sterlingcoin,SLG,818,0.133762,0.00001271,782.264,565277.0,4225992.0,4225992.0,,-0.19,-25.87,-16.18,1520414043,
sacoin,SACoin,SAC,819,0.0800081,0.00000760,1226.27,561448.0,7017395.0,7017395.0,,-0.3,57.94,42.15,1520414047,
advanced-internet-blocks,Advanced Internet Blocks,AIB,820,0.0172813,0.00000164,1245.5,557051.0,32234319.0,31412139756.0,,-0.1,-8.24,-10.98,1520414044,
macron,MACRON,MCRN,821,0.00137012,0.00000013,3024.15,549995.0,401421401.0,401421401.0,,-0.34,-23.16,6.76,1520414050,
pioneer-coin,Pioneer Coin,PCOIN,822,0.238024,0.00002261,3166.0,545406.0,2291392.0,3186825.0,23000000.0,-0.32,-7.67,-35.07,1520414056,
billionaire-token,Billionaire Token,XBL,823,0.165308,0.00001570,5017.94,540272.0,3268274.0,3315270.0,3315372.0,-0.4,-28.44,-32.65,1520414053,
phantomx,Phantomx,PNX,824,0.0350053,0.00000333,1921.94,537623.0,15358345.0,15358345.0,,9.63,4.88,-19.8,1520414056,
hicoin,HiCoin,XHI,825,0.00280834,0.00000027,25287.3,532826.0,189729990.0,10000244678.0,,1.29,-4.93,-24.46,1520414046,
goldblocks,GoldBlocks,GB,826,0.0343612,0.00000326,604.303,530118.0,15427795.0,15427795.0,,1.18,-1.36,-5.75,1520414046,
aquariuscoin,AquariusCoin,ARCO,827,0.324776,0.00003085,1338.35,527929.0,1625516.0,1625516.0,,-0.29,-29.73,24.9,1520414046,
litecoin-plus,Litecoin Plus,LCP,828,0.469627,0.00004461,5327.02,524634.0,1117129.0,1117129.0,4000000.0,7.93,1.47,9.59,1520414042,
droxne,DROXNE,DRXNE,829,0.00757972,0.00000072,1585.76,517703.0,68301094.0,88868315.0,,-0.26,-12.45,-34.74,1520414053,
bitgem,Bitgem,BTG,830,8.53621,0.00081086,102943.0,514430.0,60264.0,60264.0,,-0.31,-17.34,-15.86,1520414041,
visio,Visio,VISIO,831,0.0100771,0.00000096,2150.39,513614.0,50968446.0,62968446.0,,-0.34,5.91,-35.98,1520414049,
garlicoin,Garlicoin,GRLC,832,0.108917,0.00001035,12545.6,512867.0,4708790.0,4881190.0,69000000.0,-1.17,-5.93,-49.33,1520414059,
swagbucks,SwagBucks,BUCKS,833,1.38911,0.00013195,697.661,512183.0,368713.0,368713.0,,1.83,-13.31,-22.92,1520414046,
cypher,Cypher,CYP,834,0.0796923,0.00000757,1736.92,507264.0,6365285.0,6365285.0,,-0.3,12.09,5.94,1520414044,
cryptonite,Cryptonite,XCN,835,0.00126329,0.00000012,9308.31,502592.0,397844026.0,397844026.0,,-0.3,-13.61,-47.39,1520414043,
trackr,CryptoInsight,TKR,836,0.0392681,0.00000373,739.34,492019.0,12529747.0,12529747.0,,-0.44,2.77,-10.12,1520414053,
bitbtc,bitBTC,BITBTC,837,11684.3,1.10989,10728.7,491036.0,42.0,42.0,,0.83,-3.98,-2.25,1520414043,
quebecoin,Quebecoin,QBC,838,0.0314769,0.00000299,4538.11,487107.0,15475065.0,36261665.0,42000000.0,-0.87,27.71,111.99,1520414043,
8bit,8Bit,8BIT,839,0.32692,0.00003105,9939.51,479867.0,1467841.0,1467841.0,,-6.36,-34.26,6.8,1520414044,
digital-developers-fund,DigitalDevelopersFund,DDF,840,0.0927851,0.00000881,1307.55,474903.0,5118307.0,6428932.0,6428932.0,-0.38,2.08,-18.38,1520414052,
coin,Coin(O),CNO,841,0.0044215,0.00000042,816.437,465385.0,105255068.0,105255068.0,,-0.3,-12.65,-4.48,1520414042,
tagcoin,TagCoin,TAG,842,0.07286,0.00000692,1855.04,462267.0,6344586.0,6344586.0,,0.26,-17.62,19.11,1520414041,
adcoin,AdCoin,ACC,843,0.0792669,0.00000753,13149.4,461087.0,5816891.0,70809374.0,,-4.99,-12.2,-17.57,1520414053,
philosopher-stones,Philosopher Stones,PHS,844,0.0757972,0.00000720,2644.18,455870.0,6014340.0,6014340.0,,-0.3,34.76,7.77,1520414041,
bitsilver,bitSilver,BITSILVER,845,20.2721,0.00192565,919.845,444910.0,21947.0,21947.0,,0.94,6.0,6.8,1520414044,
newbium,Newbium,NEWB,846,0.00875562,0.00000083,1243.78,437781.0,50000000.0,100000000.0,,-0.41,0.79,-18.12,1520414047,
amsterdamcoin,AmsterdamCoin,AMS,847,0.00854221,0.00000081,1040.57,428835.0,50201886.0,81469427.0,,-0.26,-20.75,-33.08,1520414044,
homeblockcoin,HomeBlockCoin,HBC,848,0.0848599,0.00000806,21289.8,424300.0,5000000.0,9529146.0,28000000.0,0.32,-21.6,-57.84,1520414057,
confido,Confido,CFD,849,0.0471217,0.00000448,1391.52,424095.0,9000000.0,15000000.0,15000000.0,-0.45,4.74,-20.27,1520414056,
sativacoin,Sativacoin,STV,850,0.0590834,0.00000561,9652.27,418904.0,7090043.0,7090043.0,,-0.34,-4.77,-0.48,1520414044,
808coin,808Coin,808,851,0.000104733,0.00000001,10862.6,416648.0,3978187849.0,3978187849.0,,-0.53,-13.59,-39.76,1520414047,
tokyo,TOKYO,TOKC,852,0.00329357,0.00000031,8245.37,415341.0,126106688.0,235303414.0,,3.9,-2.8,24.5,1520414058,
kushcoin,KushCoin,KUSH,853,0.0749327,0.00000712,768.255,412005.0,5498338.0,5498338.0,,-0.3,-12.7,-4.63,1520414048,
desire,Desire,DSR,854,0.403132,0.00003829,9831.62,408226.0,1012637.0,1772559.0,,-0.1,-9.27,-36.18,1520414055,
crystal-clear,Crystal Clear,CCT,855,0.0778877,0.00000740,1263.86,399026.0,5123099.0,6924060.0,10000000.0,-0.3,14.13,-14.09,1520414053,
cashcoin,Cashcoin,CASH,856,0.00831663,0.00000079,6457.38,396503.0,47675905.0,47675905.0,,-0.34,84.83,10.11,1520414042,
kayicoin,Kayicoin,KAYI,857,0.0013853,0.00000013,3290.31,393904.0,284345719.0,284345719.0,300000000.0,0.75,2.68,-45.06,1520414051,
c-bit,C-Bit,XCT,858,0.00248035,0.00000024,88460.9,390967.0,157625875.0,157625875.0,,-7.78,32.54,2.7,1520414045,
nevacoin,NevaCoin,NEVA,859,0.145855,0.00001385,1370.63,387686.0,2658025.0,2658025.0,,-0.31,1.11,13.56,1520414046,
funcoin,FUNCoin,FUNC,860,0.0657873,0.00000625,611.039,384762.0,5848581.0,100000000.0,100000000.0,-0.02,5.86,-14.48,1520414049,
coinonatx,CoinonatX,XCXT,861,0.0207237,0.00000197,1585.31,380378.0,18354735.0,18354735.0,48252000.0,-0.3,-8.19,-22.68,1520414052,
helleniccoin,Helleniccoin,HNC,862,0.0056048,0.00000053,2844.78,367823.0,65626381.0,65626381.0,100000000.0,-0.26,-1.24,-8.93,1520414044,
cannacoin,CannaCoin,CCN,863,0.0775868,0.00000737,811.143,364762.0,4701341.0,4701341.0,,4.86,2.41,-0.81,1520414041,
postcoin,PostCoin,POST,864,0.0226763,0.00000215,2605.02,359833.0,15868233.0,15868233.0,,1.1,-6.16,-24.31,1520414046,
virta-unique-coin,Virta Unique Coin,VUC,865,0.00579006,0.00000055,4536.82,357448.0,61734750.0,61734750.0,120000000.0,-0.34,-16.98,-55.71,1520414051,
marscoin,Marscoin,MARS,866,0.0126329,0.00000120,1570.26,357247.0,28279074.0,28279074.0,,-0.34,-12.26,-22.29,1520414042,
bolivarcoin,Bolivarcoin,BOLI,867,0.0371569,0.00000353,1134.77,348127.0,9369100.0,9369100.0,,-0.29,-9.92,-27.46,1520414045,
senderon,Senderon,SDRN,868,0.00789554,0.00000075,1159.22,346795.0,43922901.0,45625900.0,,0.1,4.76,-19.23,1520414054,
bitgold,bitGold,BITGOLD,869,1762.89,0.167458,2378.26,342283.0,194.0,194.0,,0.56,11.21,2.51,1520414044,
briacoin,BriaCoin,BRIA,870,0.479,0.00004550,544.231,339123.0,707982.0,707982.0,3000000.0,-0.0,-3.02,8.35,1520414051,
mao-zedong,Mao Zedong,MAO,871,0.0531633,0.00000505,550.165,332055.0,6245949.0,6245949.0,,-0.3,-2.56,1.44,1520414052,
roofs,Roofs,ROOFS,872,0.0024213,0.00000023,1423.99,314769.0,130000000.0,600000000.0,,9.14,-0.26,-52.71,1520414055,
ethereum-dark,Ethereum Dark,ETHD,873,0.209424,0.00001989,8193.74,314136.0,1500000.0,3019862.0,4200000.0,0.06,-8.78,-24.84,1520414053,
globaltoken,GlobalToken,GLT,874,0.0112139,0.00000107,1802.78,313666.0,27971200.0,27971200.0,168000000.0,0.05,-22.11,-33.12,1520414050,
atomic-coin,Atomic Coin,ATOM,875,0.0211049,0.00000200,1404.18,313540.0,14856243.0,14856243.0,252000000.0,-3.6,-8.12,-9.04,1520414047,
bitcoinfast,Bitcoin Fast,BCF,876,0.0373722,0.00000355,2125.77,305072.0,8163068.0,11312897.0,,-3.22,-2.81,-26.43,1520414043,
onix,Onix,ONX,877,0.0108432,0.00000103,3148.45,297459.0,27432814.0,103181030.0,,-0.34,-10.48,0.85,1520414051,
redcoin,RedCoin,RED,878,0.00389513,0.00000037,2686.17,288660.0,74107896.0,74107896.0,,1.26,-5.19,-33.94,1520414041,
leacoin,LeaCoin,LEA,879,0.000842191,0.00000008,1174.56,286263.0,339902295.0,339902295.0,2000000000.0,-0.3,-7.0,-24.77,1520414044,
influxcoin,Influxcoin,INFX,880,0.167462,0.00001591,8846.05,280228.0,1673383.0,1673383.0,,2.5,-24.02,-38.8,1520414045,
ambercoin,AmberCoin,AMBER,881,0.00631643,0.00000060,8037.12,276025.0,43699481.0,43699481.0,,-1.17,-24.12,-27.09,1520414044,
honey,Honey,HONEY,882,0.597027,0.00005671,2191.11,272170.0,455875.0,455875.0,,-7.4,-10.82,-21.38,1520414049,
pascal-lite,Pascal Lite,PASL,883,0.0541108,0.00000514,1377.38,271750.0,5022100.0,5022100.0,,-0.3,-3.79,-39.39,1520414049,
global-tour-coin,Global Tour Coin,GTC,884,0.00905355,0.00000086,746.923,270587.0,29887402.0,89786652.0,,-0.3,-13.71,-6.37,1520414051,
ecocoin,EcoCoin,ECO,885,0.23307,0.00002214,883.274,269423.0,1155975.0,1157778.0,,-0.36,-5.99,23.36,1520414050,
theresa-may-coin,Theresa May Coin,MAY,886,0.00734137,0.00000070,17522.6,252749.0,34428000.0,34428000.0,100000000.0,9.37,193.6,88.13,1520414050,
berncash,BERNcash,BERN,887,0.0035388,0.00000034,855.176,252084.0,71234301.0,71234301.0,,-12.58,-12.08,-31.1,1520414046,
qbic,Qbic,QBIC,888,1.19114,0.00011315,18281.3,246244.0,206730.0,948622.0,52500000.0,0.13,-16.36,-14.63,1520414059,
eot-token,EOT Token,EOT,889,0.0106324,0.00000101,8777.04,242674.0,22823999.0,121023996.0,200000000.0,0.18,-23.05,-28.6,1520414052,
shadow-token,Shadow Token,SHDW,890,0.0343193,0.00000326,3385.4,240235.0,7000000.0,10000000.0,,8.34,-20.61,-15.53,1520414052,
postoken,PoSToken,POS,891,0.243869,0.00002317,1121.43,238705.0,978823.0,1176902.0,,3.98,23.39,-7.42,1520414054,
bitcoal,BitCoal,COAL,892,0.0518046,0.00000492,1933.28,233121.0,4500000.0,4500000.0,12500000.0,-0.26,-26.1,-9.77,1520414051,
reecoin,ReeCoin,REE,893,0.0000874834,0.000000008,1066.93,223958.0,2560000000.0,6650666335.0,,-0.54,5.53,-9.68,1520414047,
emerald,Emerald Crypto,EMD,894,0.0115801,0.00000110,2873.14,221378.0,19117129.0,19117129.0,,-23.87,-18.9,-35.92,1520414040,
catcoin,Catcoin,CAT,895,0.0347404,0.00000330,4879.97,219410.0,6315700.0,6315700.0,,-0.3,-12.76,-29.22,1520414041,
eaglecoin,EagleCoin,EAGLE,896,0.102005,0.00000969,1456.49,213539.0,2093421.0,3633153.0,,-0.37,77.66,15.41,1520414056,
bipcoin,BipCoin,BIP,897,0.123381,0.00001172,3123.38,200773.0,1627261.0,1627261.0,,-1.52,-6.96,-28.57,1520414048,
fincoin,FinCoin,FNC,898,0.0155185,0.00000147,2084.29,199858.0,12878667.0,1812878667.0,,-0.2,43.98,-10.36,1520414051,
ronpaulcoin,RonPaulCoin,RPC,899,0.211208,0.00002006,1079.53,192653.0,912147.0,912147.0,,-0.3,-17.29,-16.6,1520414041,
litebitcoin,LiteBitcoin,LBTC,900,0.00655256,0.00000062,1265.34,189633.0,28940333.0,172585874.0,1000000000.0,0.31,-13.56,-34.78,1520414051,
speedcash,Speedcash,SCS,901,0.4941,0.00004693,1068.55,186762.0,377984.0,476918.0,,0.53,2.89,5.93,1520414049,
dalecoin,Dalecoin,DALC,902,0.390218,0.00003707,1204.57,180877.0,463527.0,1000000.0,1000000.0,0.73,-12.03,-25.24,1520414053,
tajcoin,TajCoin,TAJ,903,0.0203193,0.00000193,924.752,174775.0,8601418.0,8601418.0,,-0.3,-13.65,-12.89,1520414047,
money,Money,$$$,904,0.00378986,0.00000036,879.438,173906.0,45887218.0,45887218.0,,-0.3,-7.94,-6.46,1520414045,
madcoin,Madcoin,MDC,905,0.0922453,0.00000876,2063.03,167851.0,1819612.0,2276865.0,3942000.0,-0.33,14.8,-33.81,1520414058,
zcash-gold,Zlancer,ZCG,906,0.0828035,0.00000787,1841.76,166238.0,2007615.0,2500000.0,,-6.29,-10.88,-54.13,1520414056,
biteur,bitEUR,BITEUR,907,1.46349,0.00013902,7046.72,157627.0,107706.0,107706.0,,0.29,7.23,9.92,1520414044,
dix-asset,Dix Asset,DIX,908,0.0000015394,0.0000000001,562.45,153937.0,100000000000,100000000000,,0.95,-26.52,-41.17,1520414048,
artex-coin,Artex Coin,ATX,909,0.00798261,0.00000076,14055.6,149927.0,18781750.0,268781750.0,500000000.0,20.2,17.5,20.14,1520414047,
cannation,Cannation,CNNC,910,0.0528503,0.00000502,4980.14,130905.0,2476893.0,2476893.0,,-0.25,-16.78,-32.44,1520414049,
eryllium,Eryllium,ERY,911,0.0222321,0.00000211,790.859,124862.0,5616315.0,15616315.0,,-0.41,4.34,-26.87,1520414049,
bnrtxcoin,BnrtxCoin,BNX,912,0.00431623,0.00000041,3427.61,123658.0,28649501.0,28649501.0,,-0.3,-4.08,-21.99,1520414051,
remicoin,Remicoin,RMC,913,0.0642834,0.00000611,12983.8,120514.0,1874726.0,84000000.0,84000000.0,-0.3,29.96,-25.44,1520414051,
women,WomenCoin,WOMEN,914,0.00271966,0.00000026,96495.7,120264.0,44220400.0,44220400.0,25000000000.0,2.99,18.28,44.33,1520414051,
beatcoin,Beatcoin,XBTS,915,0.0771467,0.00000733,642.318,117625.0,1524686.0,2524686.0,,-0.3,-41.39,5.34,1520414047,
altcommunity-coin,SONO,ALTCOM,916,0.552267,0.00005246,980.059,115244.0,208674.0,278102.0,,161.78,84.87,5.7,1520414055,
peepcoin,PeepCoin,PCN,917,0.0000103505,0.0000000010,5087.91,111056.0,10729504006.0,49929504006.0,,0.76,-38.79,-31.17,1520414051,
shilling,Shilling,SH,918,0.0169491,0.00000161,1741.93,101894.0,6011750.0,6011750.0,,-7.75,27.69,34.89,1520414047,
kronecoin,Kronecoin,KRONE,919,0.0154753,0.00000147,557.591,87862.0,5677587.0,5677587.0,84000000.0,-2.85,-18.37,-35.7,1520414052,
